日期,小时,广告计划,曝光量,点击量,转化数,归因转化数,消耗
D015,5,7121544,206,78,12,8,0.0934517300
D015,5,9100693,27,8,4,4,0.0046901069
D015,6,10341182,838,396,98,49,0.2454038282
D015,6,10474106,24,19,7,0,0.0173424978
D015,6,12121528,44,16,8,5,0.0266217991
D015,6,12843318,48,24,6,3,0.0198556438
D015,6,13947795,74,22,3,3,0.0273754890
D015,6,14121532,77,30,7,1,0.0285064615
D015,6,14235907,66,38,7,5,0.0449266343
D015,6,14458654,18,13,2,1,0.0097954885
D015,6,14661605,134,46,10,6,0.0917970685
D015,6,15184511,315,131,50,28,0.1858085159
D015,6,15398570,652,248,57,27,0.2669346009
D015,6,15746419,177,75,11,4,0.1037861437
D015,6,16823030,96,33,5,2,0.0322380720
D015,6,17321082,80,29,3,2,0.0363273821
D015,6,17686799,357,134,10,5,0.0854880814
D015,6,18975823,221,88,10,9,0.0481844206
D015,6,19129839,89,34,4,2,0.0383978688
D015,6,19530182,90,42,1,0,0.0292636281
D015,6,23852329,115,38,4,2,0.0694041393
D015,6,24378636,173,44,2,1,0.0191431008
D015,6,24389111,52,14,4,1,0.0279358831
D015,6,26091094,12,3,1,0,0.0131347069
D015,6,26998428,73,21,1,0,0.0209481424
D015,6,27118781,115,53,7,4,0.0487278397
D015,6,27321366,105,39,4,1,0.0123183420
D015,6,2828357,118,35,0,0,0.0549984878
D015,6,28351001,215,136,17,3,0.1025496518
D015,6,2865314,58,16,1,0,0.0171564306
D015,6,28739284,29,11,1,0,0.0166782981
D015,6,28795042,246,84,18,8,0.0464012657
D015,6,28896342,33,12,0,0,0.0161395301
D015,6,29427842,337,109,21,16,0.2260861236
D015,6,30368132,88,36,7,3,0.0647423851
D015,6,30491418,66,18,3,2,0.0243937198
D015,6,30535894,111,64,10,9,0.0552559111
D015,6,30801593,935,344,54,18,0.0697562785
D015,6,31772643,222,91,14,10,0.0751564463
D015,6,32323516,86,30,2,0,0.0128443889
D015,6,32368244,98,45,25,12,0.1260127326
D015,6,32452111,159,75,9,8,0.0351172889
D015,6,3892353,24,6,1,1,0.0166383620
D015,6,4869922,53,23,2,1,0.0191015802
D015,6,497593,205,89,10,2,0.0534160384
D015,6,5061834,298,84,10,2,0.1233846905
D015,6,6686701,132,63,15,10,0.0620882109
D015,6,6686704,65,25,5,1,0.0346500962
D015,6,6886817,95,48,7,1,0.0240282593
D015,6,7061828,152,48,9,3,0.0650123546
D015,6,7121544,233,89,10,7,0.0740572911
D015,6,9100693,70,29,18,13,0.0170611447
D015,7,10341182,862,406,117,70,0.3391628420
D015,7,10474106,32,22,7,0,0.0162221131
D015,7,12121528,70,27,9,2,0.0363725699
D015,7,12843318,50,24,1,1,0.0147151047
D015,7,13947795,83,20,2,2,0.0303864192
D015,7,14121532,89,38,13,5,0.0557284381
D015,7,14235907,75,34,7,4,0.0461416694
D015,7,14458654,19,9,1,1,0.0049632304
D015,7,14661605,190,66,13,5,0.1239788153
D015,7,15184511,347,130,58,29,0.2336809781
D015,7,15398570,671,231,33,19,0.2493204199
D015,7,15746419,135,63,11,6,0.1843242112
D015,7,16823030,128,42,6,1,0.0335263007
D015,7,17321082,93,43,3,1,0.0538813717
D015,7,17686799,602,211,6,6,0.1490903294
D015,7,18975823,233,90,18,11,0.1015050304
D015,7,19129839,100,29,3,3,0.0461938548
D015,7,19530182,201,105,3,2,0.0803737733
D015,7,23852329,192,63,5,5,0.1393066883
D015,7,24378636,283,89,4,3,0.0533436012
D015,7,24389111,69,23,1,1,0.0173923708
D015,7,26091094,35,7,1,1,0.0113585169
D015,7,26998428,109,32,4,0,0.0339307980
D015,7,27118781,143,59,14,12,0.0539587399
D015,7,27321366,163,60,3,1,0.0294956993
D015,7,2828357,134,51,0,0,0.0683457796
D015,7,28351001,364,225,57,24,0.1719173702
D015,7,2865314,93,14,2,1,0.0323603391
D015,7,28739284,62,31,1,0,0.0545818978
D015,7,28795042,262,88,12,2,0.0581797539
D015,7,28896342,68,13,0,0,0.0297869369
D015,7,29427842,379,124,23,15,0.2779457703
D015,7,30368132,118,47,7,2,0.0798024261
D015,7,30491418,131,54,7,3,0.0952459333
D015,7,30535894,149,90,13,13,0.0906205079
D015,7,30801593,1028,398,58,23,0.0730542743
D015,7,31772643,325,170,27,18,0.1560699624
D015,7,32323516,156,52,0,0,0.0358681957
D015,7,32368244,122,68,31,19,0.1671388424
D015,7,32452111,228,90,13,6,0.0501477282
D015,7,3892353,43,17,1,1,0.0491910968
D015,7,4869922,50,15,0,0,0.0193639215
D015,7,497593,242,101,5,4,0.0472296592
D015,7,5061834,413,108,18,3,0.2352943581
D015,7,6686701,186,88,8,3,0.1054332740
D015,7,6686704,62,22,5,2,0.0284832369
D015,7,6886817,103,45,9,2,0.0375408462
D015,7,7061828,217,67,7,3,0.0926692638
D015,7,7121544,300,105,15,10,0.0903972500
D015,7,9100693,91,32,16,10,0.0193889677
D015,8,10341182,885,378,92,43,0.2569260429
D015,8,10474106,36,21,4,1,0.0124579864
D015,8,12121528,87,38,12,5,0.0467670272
D015,8,12843318,75,41,4,4,0.0288415716
D015,8,13947795,82,17,2,1,0.0326038327
D015,8,14121532,122,52,18,8,0.0411811925
D015,8,14235907,86,40,7,3,0.0712310992
D015,8,14458654,52,32,13,11,0.0317566552
D015,8,14661605,212,69,19,16,0.1309283112
D015,8,15184511,426,149,55,26,0.2371423413
D015,8,15398570,696,253,55,26,0.3251358715
D015,8,15746419,157,76,11,6,0.0951754047
D015,8,16823030,149,53,10,8,0.0487267092
D015,8,17321082,146,45,5,3,0.0772999929
D015,8,17686799,729,225,21,19,0.1780378853
D015,8,18975823,230,87,18,13,0.0457756491
D015,8,19129839,128,29,2,0,0.0496345156
D015,8,19530182,194,106,2,1,0.0969567483
D015,8,23852329,214,74,6,1,0.1655135114
D015,8,24378636,303,105,11,11,0.0511083945
D015,8,24389111,82,27,0,0,0.0331403329
D015,8,26091094,47,16,5,1,0.0626337430
D015,8,26998428,131,49,3,0,0.0578874813
D015,8,27118781,146,62,19,18,0.0704745178
D015,8,27321366,174,67,7,4,0.0351529955
D015,8,2828357,176,56,2,2,0.0585612183
D015,8,28351001,391,251,38,11,0.1922837570
D015,8,2865314,129,24,2,0,0.0376148049
D015,8,28739284,80,23,4,2,0.0486578470
D015,8,28795042,294,80,18,9,0.0395148477
D015,8,28896342,76,20,1,0,0.0535972072
D015,8,29427842,450,172,31,17,0.3051626004
D015,8,30368132,147,46,6,2,0.1125947293
D015,8,30491418,174,84,13,5,0.1138223843
D015,8,30535894,178,94,21,20,0.0876649152
D015,8,30801593,984,353,43,22,0.0596346289
D015,8,31772643,369,174,18,13,0.0875532284
D015,8,32323516,158,40,2,1,0.0390954056
D015,8,32368244,184,99,49,33,0.2397864085
D015,8,32452111,282,93,19,14,0.0421925535
D015,8,3892353,65,29,3,1,0.0688061189
D015,8,4869922,70,33,4,4,0.0310578623
D015,8,497593,267,106,9,6,0.0516725677
D015,8,5061834,520,141,15,7,0.3051611908
D015,8,6686701,253,102,9,7,0.1089493202
D015,8,6686704,93,31,4,2,0.0560719984
D015,8,6886817,109,51,9,3,0.0323446614
D015,8,7061828,245,78,8,6,0.0701225998
D015,8,7121544,308,104,13,8,0.0914921599
D015,8,9100693,100,34,19,11,0.0234520415
D015,9,10341182,894,387,92,43,0.2391337416
D015,9,10474106,37,25,5,2,0.0236008835
D015,9,12121528,82,35,17,9,0.0702862632
D015,9,12843318,78,42,10,9,0.0292152990
D015,9,13947795,68,20,0,0,0.0202961217
D015,9,14121532,129,52,19,4,0.0558334228
D015,9,14235907,68,32,6,2,0.0560332294
D015,9,14458654,57,27,7,6,0.0321249885
D015,9,14661605,216,76,18,10,0.1409306412
D015,9,15184511,424,162,74,38,0.2877299993
D015,9,15398570,716,253,58,19,0.2620149310
D015,9,15746419,130,67,8,5,0.0857492437
D015,9,16823030,144,49,4,1,0.0367672817
D015,9,17321082,175,53,3,3,0.0958264947
D015,9,17686799,694,196,10,10,0.1633102140
D015,9,18975823,245,105,11,8,0.1005109746
D015,9,19129839,116,41,3,1,0.0502531453
D015,9,19530182,219,101,4,3,0.0924164258
D015,9,23852329,194,61,5,1,0.1407007630
D015,9,24378636,309,102,12,10,0.0579781947
D015,9,24389111,82,34,3,1,0.0350158607
D015,9,26091094,43,17,1,0,0.0526798600
D015,9,26998428,116,38,5,0,0.0289225902
D015,9,27118781,143,52,8,6,0.0477094863
D015,9,27321366,146,49,2,0,0.0230038965
D015,9,2828357,150,55,0,0,0.0566697905
D015,9,28351001,347,221,24,9,0.1828658439
D015,9,2865314,149,33,5,4,0.0717955962
D015,9,28739284,73,25,5,2,0.0661434966
D015,9,28795042,281,81,13,8,0.0564662476
D015,9,28896342,95,27,2,1,0.0430234216
D015,9,29427842,395,137,23,10,0.2324216910
D015,9,30368132,128,56,6,2,0.1434197580
D015,9,30491418,177,82,14,1,0.1386756044
D015,9,30535894,141,86,11,11,0.0847641235
D015,9,30801593,878,319,47,17,0.0585499523
D015,9,31772643,371,182,22,12,0.0948441432
D015,9,32323516,173,37,1,0,0.0357594746
D015,9,32368244,256,138,89,61,0.3162565707
D015,9,32452111,255,86,10,3,0.0400075124
D015,9,3892353,39,18,2,2,0.0242642007
D015,9,4869922,84,49,13,13,0.0587533584
D015,9,497593,298,130,3,2,0.0984362530
D015,9,5061834,504,145,24,3,0.2458129353
D015,9,6686701,244,100,10,6,0.0856293763
D015,9,6686704,81,28,4,2,0.0290811435
D015,9,6886817,108,45,2,1,0.0257038892
D015,9,7061828,240,76,15,9,0.1067940808
D015,9,7121544,345,121,11,8,0.1364343388
D015,9,9100693,103,27,17,12,0.0164862594
D015,10,10341182,908,386,95,37,0.3018542101
D015,10,10474106,48,31,11,2,0.0185084739
D015,10,12121528,82,33,14,4,0.0670242551
D015,10,12843318,87,36,3,2,0.0206000509
D015,10,13947795,84,24,1,0,0.0410771892
D015,10,14121532,119,41,10,5,0.0541537109
D015,10,14235907,94,42,14,2,0.1252463914
D015,10,14458654,43,31,10,8,0.0130486630
D015,10,14661605,203,57,12,9,0.1106324217
D015,10,15184511,469,150,66,29,0.2795123630
D015,10,15398570,739,275,56,23,0.2899432114
D015,10,15746419,156,68,5,4,0.0936236255
D015,10,16823030,130,32,2,1,0.0371952109
D015,10,17321082,186,71,15,6,0.1166392010
D015,10,17686799,720,183,4,4,0.1496226243
D015,10,18975823,285,132,12,9,0.0833747436
D015,10,19129839,130,37,5,3,0.0543996043
D015,10,19530182,228,103,4,2,0.1095922194
D015,10,23852329,202,57,4,1,0.1177447916
D015,10,24378636,272,88,10,10,0.0450101801
D015,10,24389111,78,20,5,0,0.0197500162
D015,10,26091094,45,12,1,1,0.0319240094
D015,10,26998428,126,44,2,0,0.0312471051
D015,10,27118781,145,54,6,6,0.0463723985
D015,10,27321366,167,57,5,4,0.0267824750
D015,10,2828357,154,47,2,0,0.0437073525
D015,10,28351001,363,219,35,9,0.2206599079
D015,10,2865314,143,29,5,2,0.0487953223
D015,10,28739284,60,24,2,0,0.0484773444
D015,10,28795042,335,109,18,7,0.0849292646
D015,10,28896342,72,21,1,0,0.0290970767
D015,10,29427842,414,127,20,11,0.2412062826
D015,10,30368132,139,49,5,1,0.0942789529
D015,10,30491418,168,66,11,4,0.1148441497
D015,10,30535894,150,71,10,10,0.0741810729
D015,10,30801593,961,363,49,18,0.0935774890
D015,10,31772643,387,178,31,22,0.1072535026
D015,10,32323516,192,47,1,0,0.0407739775
D015,10,32368244,268,137,84,47,0.2919221558
D015,10,32452111,337,120,25,13,0.0668804918
D015,10,3892353,39,17,3,2,0.0637073213
D015,10,4869922,65,30,7,7,0.0658150689
D015,10,497593,278,117,7,4,0.0613186806
D015,10,5061834,461,114,9,1,0.2146921609
D015,10,6686701,257,90,9,4,0.0750472482
D015,10,6686704,79,19,0,0,0.0278969270
D015,10,6886817,127,58,10,3,0.0283333247
D015,10,7061828,251,64,9,8,0.0707297104
D015,10,7121544,277,107,12,7,0.0868859150
D015,10,9100693,112,42,26,20,0.0145582711
D015,11,10341182,985,436,111,65,0.3598773044
D015,11,10474106,62,41,10,0,0.0377398072
D015,11,12121528,66,23,9,2,0.0463017363
D015,11,12843318,100,50,4,2,0.0241770367
D015,11,13947795,106,32,2,1,0.0352312756
D015,11,14121532,117,41,9,5,0.0462364549
D015,11,14235907,76,27,4,1,0.0479902123
D015,11,14458654,59,41,17,16,0.0325074084
D015,11,14661605,214,65,14,9,0.1182480831
D015,11,15184511,471,160,57,23,0.2406769421
D015,11,15398570,727,258,59,18,0.2403879449
D015,11,15746419,146,60,7,3,0.0722195249
D015,11,16823030,149,57,9,3,0.0503315723
D015,11,17321082,157,48,10,5,0.0576325382
D015,11,17686799,658,191,8,5,0.1402526761
D015,11,18975823,310,136,13,10,0.0770025148
D015,11,19129839,112,34,3,1,0.0853311065
D015,11,19530182,230,113,4,2,0.0871226403
D015,11,23852329,211,63,9,3,0.1476811663
D015,11,24378636,266,91,9,8,0.0532968880
D015,11,24389111,80,19,4,0,0.0269550877
D015,11,26091094,55,21,4,2,0.0331881409
D015,11,26998428,116,36,1,0,0.0263146230
D015,11,27118781,136,49,13,12,0.0671637640
D015,11,27321366,144,47,4,0,0.0281117654
D015,11,2828357,168,49,1,0,0.0574439384
D015,11,28351001,351,204,44,22,0.2016893578
D015,11,2865314,141,27,4,2,0.0465926106
D015,11,28739284,69,30,8,6,0.0398351534
D015,11,28795042,284,98,10,5,0.0422275069
D015,11,28896342,74,24,0,0,0.0335083300
D015,11,29427842,456,130,17,4,0.2538904973
D015,11,30368132,128,53,11,3,0.1275279417
D015,11,30491418,188,84,13,9,0.1258487912
D015,11,30535894,133,73,15,15,0.0644627717
D015,11,30801593,908,356,39,14,0.0527118929
D015,11,31772643,358,152,20,15,0.0758387392
D015,11,32323516,186,48,1,0,0.0321075111
D015,11,32368244,295,157,103,67,0.3043643604
D015,11,32452111,282,107,16,7,0.0496987510
D015,11,3892353,58,28,6,5,0.0419654762
D015,11,4869922,84,37,6,5,0.0406596355
D015,11,497593,382,166,13,9,0.0527613017
D015,11,5061834,478,121,13,4,0.1949993079
D015,11,6686701,254,85,14,6,0.0788210292
D015,11,6686704,87,32,4,4,0.0392623757
D015,11,6886817,115,52,5,4,0.0217434367
D015,11,7061828,186,53,4,1,0.0729334006
D015,11,7121544,298,94,9,2,0.0812542832
D015,11,9100693,97,30,18,13,0.0179323880
D015,12,10341182,930,424,77,41,0.2503891328
D015,12,10474106,37,24,8,0,0.0112885333
D015,12,12121528,65,15,6,2,0.0262085084
D015,12,12843318,77,38,1,0,0.0250733566
D015,12,13947795,90,25,1,0,0.0389076576
D015,12,14121532,132,44,7,3,0.0597987155
D015,12,14235907,82,38,3,0,0.0674970453
D015,12,14458654,43,31,12,10,0.0449802732
D015,12,14661605,210,72,17,13,0.1329127277
D015,12,15184511,482,163,68,34,0.2978641145
D015,12,15398570,750,274,52,20,0.2253099494
D015,12,15746419,152,77,15,7,0.1688832415
D015,12,16823030,134,49,6,2,0.0344325301
D015,12,17321082,165,62,3,1,0.0627775552
D015,12,17686799,747,213,13,11,0.1413050692
D015,12,18975823,325,158,17,11,0.0713765679
D015,12,19129839,114,31,4,3,0.0345910175
D015,12,19530182,242,110,7,7,0.1036629886
D015,12,23852329,225,68,4,2,0.1295156884
D015,12,24378636,263,75,6,5,0.0445291136
D015,12,24389111,87,28,1,0,0.0386010414
D015,12,26091094,39,11,2,2,0.0211931764
D015,12,26998428,131,36,2,1,0.0378155222
D015,12,27118781,142,44,12,7,0.0513530427
D015,12,27321366,136,47,6,4,0.0243900909
D015,12,2828357,125,40,1,0,0.0504093790
D015,12,28351001,387,245,36,11,0.1873573869
D015,12,2865314,140,33,4,2,0.0551301161
D015,12,28739284,68,30,4,4,0.0558858019
D015,12,28795042,302,88,12,3,0.0335424198
D015,12,28896342,66,19,0,0,0.0282466350
D015,12,29427842,486,159,30,18,0.2244259446
D015,12,30368132,129,42,3,1,0.0957902009
D015,12,30491418,229,99,16,8,0.1569913364
D015,12,30535894,160,87,14,13,0.0711671697
D015,12,30801593,1011,363,57,22,0.0665702909
D015,12,31772643,397,187,23,17,0.0997963719
D015,12,32323516,188,48,1,0,0.0312060687
D015,12,32368244,283,150,92,59,0.4512434013
D015,12,32452111,272,93,12,4,0.0394905991
D015,12,3892353,45,11,2,1,0.0317184543
D015,12,4869922,84,41,8,4,0.0430472935
D015,12,497593,425,187,4,3,0.0521540921
D015,12,5061834,515,131,11,5,0.2833984522
D015,12,6686701,246,82,10,7,0.0644172759
D015,12,6686704,93,35,5,2,0.0271629479
D015,12,6886817,109,48,7,4,0.0199006028
D015,12,7061828,262,78,9,4,0.0676719237
D015,12,7121544,287,102,7,1,0.1004983868
D015,12,9100693,121,43,26,18,0.0204462189
D015,13,10341182,974,424,100,56,0.3358918908
D015,13,10474106,47,30,7,0,0.0279331535
D015,13,12121528,66,24,9,3,0.0305369433
D015,13,12843318,88,53,4,4,0.0344645287
D015,13,13947795,77,20,2,2,0.0215682237
D015,13,14121532,134,58,8,2,0.0488508163
D015,13,14235907,93,36,7,2,0.0672181944
D015,13,14458654,37,26,10,9,0.0292552420
D015,13,14661605,147,47,12,8,0.0719233386
D015,13,15184511,431,157,59,34,0.2707189890
D015,13,15398570,713,227,44,17,0.2367369036
D015,13,15746419,154,70,8,7,0.0827529513
D015,13,16823030,120,39,6,0,0.0287425539
D015,13,17321082,177,52,8,7,0.1083521093
D015,13,17686799,773,211,5,3,0.1634093556
D015,13,18975823,267,119,12,5,0.0753921577
D015,13,19129839,120,25,1,0,0.0405103913
D015,13,19530182,252,118,3,2,0.0931862828
D015,13,23852329,207,71,10,5,0.1355647897
D015,13,24378636,297,94,7,7,0.0691436471
D015,13,24389111,90,26,3,2,0.0255394490
D015,13,26091094,47,11,1,0,0.0224965147
D015,13,26998428,151,50,3,0,0.0410068551
D015,13,27118781,153,71,10,9,0.0651216345
D015,13,27321366,162,61,1,0,0.0190548597
D015,13,2828357,144,49,0,0,0.0436193468
D015,13,28351001,349,205,32,4,0.1191183622
D015,13,2865314,149,25,2,2,0.0454089463
D015,13,28739284,78,34,4,3,0.0338242102
D015,13,28795042,355,106,13,3,0.0439548269
D015,13,28896342,58,20,1,0,0.0245712010
D015,13,29427842,442,138,18,7,0.2206193146
D015,13,30368132,124,49,3,0,0.0945677602
D015,13,30491418,261,109,16,5,0.2011827973
D015,13,30535894,127,61,8,6,0.0486421099
D015,13,30801593,1021,374,42,12,0.0650624689
D015,13,31772643,378,165,21,12,0.0887214206
D015,13,32323516,176,38,0,0,0.0258692000
D015,13,32368244,307,175,108,71,0.3406230522
D015,13,32452111,307,104,9,5,0.0371661476
D015,13,3892353,59,19,2,1,0.0448684695
D015,13,4869922,83,38,9,8,0.0446132738
D015,13,497593,388,162,2,2,0.0485373619
D015,13,5061834,502,121,14,4,0.2286963396
D015,13,6686701,276,99,10,9,0.0915728658
D015,13,6686704,126,35,2,2,0.0333498160
D015,13,6886817,125,53,6,1,0.0384105191
D015,13,7061828,220,66,13,4,0.1184053245
D015,13,7121544,337,114,7,5,0.1094090210
D015,13,9100693,130,46,26,19,0.0256840810
D015,14,10341182,959,418,100,63,0.2800972478
D015,14,10474106,47,21,4,0,0.0180721629
D015,14,12121528,57,21,8,2,0.0191622801
D015,14,12843318,68,34,7,7,0.0156899173
D015,14,13947795,106,32,1,1,0.0343118573
D015,14,14121532,156,66,18,7,0.0639562380
D015,14,14235907,101,36,2,1,0.0782147676
D015,14,14458654,52,35,14,13,0.0227310608
D015,14,14661605,208,71,13,7,0.2031154193
D015,14,15184511,491,164,60,39,0.3004079223
D015,14,15398570,703,234,50,15,0.1765854263
D015,14,15746419,98,49,6,5,0.0609935982
D015,14,16823030,113,31,6,2,0.0240170636
D015,14,17321082,167,47,8,4,0.0598962112
D015,14,17686799,717,211,14,9,0.1507941190
D015,14,18975823,285,152,12,6,0.0970554497
D015,14,19129839,134,38,8,4,0.0478869788
D015,14,19530182,226,119,3,1,0.0910008633
D015,14,23852329,190,61,8,3,0.1277471480
D015,14,24378636,318,130,7,5,0.1022682570
D015,14,24389111,86,28,4,3,0.0540362445
D015,14,26091094,47,19,3,1,0.0462336959
D015,14,26998428,141,43,3,1,0.0495181743
D015,14,27118781,148,49,17,12,0.0606600821
D015,14,27321366,145,42,4,2,0.0268563219
D015,14,2828357,139,50,1,0,0.0524305969
D015,14,28351001,359,217,34,14,0.1591093486
D015,14,2865314,142,24,4,4,0.0582072439
D015,14,28739284,91,31,6,3,0.0837896195
D015,14,28795042,272,62,10,1,0.0360195784
D015,14,28896342,64,20,4,0,0.0309494859
D015,14,29427842,406,134,20,8,0.3043910609
D015,14,30368132,135,43,6,2,0.0860938940
D015,14,30491418,247,109,12,5,0.1740713326
D015,14,30535894,150,77,13,12,0.0524042068
D015,14,30801593,900,328,53,21,0.0539191950
D015,14,31772643,303,133,16,10,0.0462391721
D015,14,32323516,197,44,2,0,0.0429890146
D015,14,32368244,298,133,71,47,0.2152553857
D015,14,32452111,294,103,13,4,0.0471810611
D015,14,3892353,65,26,9,2,0.0543860807
D015,14,4869922,87,38,7,6,0.0394812732
D015,14,497593,406,172,2,1,0.0440523280
D015,14,5061834,487,127,17,2,0.2033524199
D015,14,6686701,241,102,7,4,0.0607495473
D015,14,6686704,73,21,1,1,0.0224617519
D015,14,6886817,91,38,9,6,0.0208655160
D015,14,7061828,236,68,16,10,0.0988024810
D015,14,7121544,303,96,7,4,0.0921220654
D015,14,9100693,155,55,27,18,0.0248177468
D015,15,10341182,860,403,89,50,0.3222110263
D015,15,10474106,59,33,4,0,0.0219102098
D015,15,12121528,69,30,11,2,0.0654218522
D015,15,12843318,69,28,0,0,0.0133201329
D015,15,13947795,76,14,1,1,0.0311946388
D015,15,14121532,196,79,22,11,0.0764504480
D015,15,14235907,89,37,5,1,0.0719875736
D015,15,14458654,72,45,14,12,0.0494249061
D015,15,14661605,198,72,13,6,0.1053236379
D015,15,15184511,502,177,75,34,0.2806591908
D015,15,15398570,723,259,50,19,0.2320563818
D015,15,15746419,71,29,8,5,0.0701997192
D015,15,16823030,113,51,10,0,0.0408864999
D015,15,17321082,165,71,9,4,0.1059982355
D015,15,17686799,730,194,14,10,0.1431904563
D015,15,18975823,320,156,21,17,0.0738819024
D015,15,19129839,148,48,8,5,0.0532573906
D015,15,19530182,259,117,1,1,0.0991679528
D015,15,23852329,238,81,12,5,0.1155305467
D015,15,24378636,293,71,9,8,0.0333830557
D015,15,24389111,91,18,1,0,0.0206011285
D015,15,26091094,48,14,2,1,0.0289943701
D015,15,26998428,127,45,1,0,0.0389013441
D015,15,27118781,125,47,9,8,0.0295880522
D015,15,27321366,147,57,5,2,0.0347436802
D015,15,2828357,134,34,2,0,0.0515087170
D015,15,28351001,363,221,27,10,0.1502721659
D015,15,2865314,147,27,3,1,0.0449969873
D015,15,28739284,86,28,3,2,0.0573504518
D015,15,28795042,275,73,8,5,0.0421379408
D015,15,28896342,69,27,1,0,0.0287886549
D015,15,29427842,463,147,22,10,0.3035564822
D015,15,30368132,108,35,6,5,0.1370284410
D015,15,30491418,202,76,6,3,0.1622555463
D015,15,30535894,126,63,8,7,0.0524624816
D015,15,30801593,765,291,40,13,0.0608425607
D015,15,31772643,266,121,16,9,0.0593167009
D015,15,32323516,184,53,3,2,0.0424749847
D015,15,32368244,261,142,87,50,0.3638315322
D015,15,32452111,266,88,9,4,0.0343951547
D015,15,3892353,44,18,5,0,0.0382544361
D015,15,4869922,71,31,5,2,0.0370196797
D015,15,497593,425,187,10,7,0.0437665220
D015,15,5061834,484,121,20,0,0.2256548012
D015,15,6686701,278,102,9,7,0.1020217965
D015,15,6686704,75,24,2,0,0.0184143193
D015,15,6886817,73,31,1,0,0.0083309887
D015,15,7061828,215,57,9,5,0.0533089572
D015,15,7121544,268,89,6,3,0.0840112037
D015,15,9100693,188,86,51,36,0.0402344877
D015,16,10341182,949,414,92,41,0.2034868680
D015,16,10474106,57,31,11,3,0.0249385630
D015,16,12121528,68,26,8,4,0.0305707117
D015,16,12843318,121,57,6,5,0.0348801658
D015,16,13947795,87,27,0,0,0.0314555099
D015,16,14121532,132,55,17,6,0.0818174620
D015,16,14235907,89,34,10,3,0.0889386252
D015,16,14458654,52,38,15,14,0.0337250000
D015,16,14661605,206,58,8,3,0.1083473546
D015,16,15184511,544,187,53,22,0.3101532999
D015,16,15398570,767,270,41,16,0.1660872086
D015,16,15746419,47,16,1,1,0.0122944234
D015,16,16823030,117,45,9,2,0.0313439800
D015,16,17321082,187,71,8,5,0.1091276517
D015,16,17686799,769,237,15,14,0.1674521105
D015,16,18975823,348,153,19,14,0.1521349734
D015,16,19129839,143,43,5,3,0.0806946868
D015,16,19530182,262,127,2,0,0.0932859155
D015,16,23852329,232,88,11,2,0.1672033279
D015,16,24378636,242,94,7,6,0.0354660286
D015,16,24389111,80,27,1,0,0.0279893898
D015,16,26091094,57,17,2,1,0.0274805021
D015,16,26998428,151,44,3,1,0.0375861822
D015,16,27118781,123,41,13,13,0.0239691467
D015,16,27321366,152,65,4,3,0.0320177390
D015,16,2828357,127,42,1,1,0.0624202282
D015,16,28351001,390,241,36,12,0.2003624462
D015,16,2865314,147,39,4,4,0.0511938936
D015,16,28739284,66,25,2,1,0.0221461598
D015,16,28795042,299,78,10,1,0.0297539941
D015,16,28896342,89,34,1,0,0.0390335525
D015,16,29427842,463,156,16,9,0.2869977184
D015,16,30368132,148,58,9,6,0.0945635221
